#seq_name	length	coverage	circular	repeat	mult	telomere	graph_path
contig_14516	37313	4	-	-	1	both	14516
contig_14521	105259	5	-	-	1	right	-12135,12211,14521
contig_14523	7461	3	-	-	1	both	14523
contig_14524	233091	6	-	-	1	left	14524,11875
contig_14525	229161	6	-	-	1	both	14525
contig_14528	80177	3	-	-	1	left	14528,6913
contig_14529	54554	5	-	-	1	none	15317,6807,-9575,14529,12836,-5941
contig_14530	35114	3	-	-	1	both	14530
contig_14534	27298	4	-	-	1	both	14534
contig_14535	87241	4	-	-	1	none	-10699,14535
contig_14536	75204	6	-	-	1	both	14536
contig_14543	25774	3	-	-	1	both	14543
contig_14545	113145	3	-	-	1	right	-10914,14545,3971
contig_14546	27734	3	-	-	1	left	14546
contig_14547	39596	4	-	-	1	none	14547,-2477
contig_14548	16060	6	-	-	1	both	14548
contig_14550	111513	6	-	-	1	none	16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,14550
contig_14552	4021	5	-	-	1	both	14552
contig_14553	37416	4	-	-	1	none	14553,6179,-12339,-12339,16466,11373,14117
contig_14556	38435	3	-	-	1	left	14556,14683
contig_14558	5858	4	-	-	1	both	14558
contig_14559	91798	3	-	-	1	right	-15783,-5231,14559
contig_14560	30029	4	-	-	1	left	14560,-3042
contig_14561	10513	8	-	-	1	left	14561
contig_14565	4923	3	-	-	1	both	14565
contig_14566	72724	6	-	-	1	none	14566,15751,15751,15751,15751,15751,15751,15751,15751,15751,15751,4462
contig_14569	17317	3	-	-	1	right	14569
contig_14570	3400	4	-	-	1	both	14570
contig_14579	70307	6	-	-	1	right	-15525,10471,-11194,14579
contig_14582	34533	3	-	-	1	left	14582,6396
contig_14583	51746	5	-	-	1	none	-12585,14583
contig_14585	49344	3	-	-	1	none	14585
contig_14589	25557	6	-	-	1	left	14589
contig_14590	70634	3	-	-	1	both	14590
contig_14591	30590	3	-	-	1	none	13578,14591
contig_14592	16023	4	-	-	1	none	14592
contig_14593	26757	3	-	-	1	none	-11190,14593
contig_14596	48928	5	-	-	1	left	14596,-438
contig_14597	32021	4	-	-	1	right	-16533,-16180,1540,-16533,14597
contig_14601	44387	3	-	-	1	right	16791,14601
contig_14605	31241	4	-	-	1	left	14605
contig_14607	86052	6	-	-	1	right	-4831,-6860,14607
contig_14608	4088	4	-	-	1	both	14608
contig_14610	3470	5	-	-	1	both	14610
contig_14611	128395	4	-	-	1	left	14611
contig_14612	3716	3	-	-	1	both	14612
contig_14613	3860	6	-	-	1	both	14613
contig_14615	21441	4	-	-	1	left	14615
contig_14619	16697	4	-	-	1	right	14619
contig_14621	16861	6	-	-	1	left	14621
contig_14625	99773	5	-	-	1	both	14625
contig_14626	46388	7	-	-	1	both	14626
contig_14630	96760	4	-	-	1	right	14630
contig_14631	36335	3	-	-	1	both	14631
contig_14632	42196	2	-	-	1	right	17113,17113,17113,17113,17113,17113,17113,14632
contig_14633	44749	3	-	-	1	none	14633,-15294,9785,-17036,-4792,-4792,-3949,-3949,9024
contig_14640	17804	5	-	-	1	none	14640,-15331,-5719
contig_14643	35243	4	-	-	1	both	-8371,14643
contig_14644	91680	6	-	-	1	left	14644
contig_14645	30411	3	-	-	1	both	14645
contig_14646	82557	3	-	-	1	both	14646
contig_14648	60098	4	-	-	1	both	14648
contig_14649	79194	7	-	-	1	both	14649
contig_14652	10000	3	-	-	1	none	14652
contig_14653	44889	6	-	-	1	none	-13196,14653,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248
contig_14654	5165	7	-	-	1	both	14654
contig_14657	31036	4	-	-	1	left	14657
contig_14659	36094	3	-	-	1	both	14659
contig_14660	38364	3	-	-	1	right	14660
contig_14663	52009	3	-	-	1	both	14663
contig_14664	15735	4	-	-	1	none	14664,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529
contig_14667	47745	4	-	-	1	right	14440,14667
contig_14668	87222	4	-	-	1	left	14668,-3527,-7459,-12656,12312,-16585,11157,7556
contig_14669	17525	3	-	-	1	none	14661,14669
contig_14670	2892	6	-	-	1	both	14670
contig_14671	23004	3	-	-	1	none	14671
contig_14672	33107	3	-	-	1	left	14672,-507
contig_14675	26411	3	-	-	1	right	14675,-14072,-4527
contig_14677	11559	3	-	-	1	right	14677
contig_14680	66185	6	-	-	1	none	-7140,14080,14680,-16600
contig_14681	54566	4	-	-	1	right	11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,11248,8624,14681
contig_14691	34868	6	-	-	1	none	16529,16529,16529,16529,14691
contig_14695	94629	7	-	-	1	left	14695,11609
contig_14698	2144	3	-	-	1	both	14698
contig_14700	24411	3	-	-	1	left	14700,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-5307
contig_14701	61264	3	-	-	1	left	14701
contig_14703	12804	3	-	-	1	right	14703
contig_14705	66110	5	-	-	1	left	14705,-16117
contig_14711	46158	3	-	-	1	none	16585,-8528,14711,2904,3556
contig_14712	123858	5	-	-	1	right	-2782,14712
contig_14715	4985	5	-	-	1	both	14715
contig_14717	104991	3	-	-	1	right	14717
contig_14722	2678	6	-	-	1	both	14722
contig_14726	34627	5	-	-	1	left	14726
contig_14730	19268	4	-	-	1	none	16004,14730,17030
contig_14731	148345	6	-	-	1	both	13798,15131,14731
contig_14733	205257	3	-	-	1	both	14733
contig_14737	3526	3	-	-	1	both	14737
contig_14738	33065	8	-	-	1	none	10130,14738
contig_14739	13157	4	-	-	1	left	14739
contig_14742	41506	3	-	-	1	left	14742
contig_14743	31103	5	-	-	1	both	14743
contig_14744	75828	5	-	-	1	left	14744,13376
contig_14745	22434	4	-	-	1	left	14745,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-13475
contig_14747	33136	3	-	-	1	none	-13695,-4065,14747,16504
contig_14750	41657	3	-	-	1	left	14750
contig_14754	34386	1	-	-	1	both	14754
contig_14763	16082	4	-	-	1	right	14763
contig_14766	36939	6	-	-	1	right	13603,10434,13603,13603,13603,13603,13603,13603,10434,13603,13603,14766
contig_14767	8750	4	-	-	1	both	14767
contig_14771	67334	3	-	-	1	left	14771,-1393
contig_14772	55684	4	-	-	1	both	14772
contig_14775	219929	7	-	-	1	both	14775
contig_14782	73492	4	-	-	1	both	14782
contig_14784	27217	3	-	-	1	both	14784
contig_14786	9598	3	-	-	1	none	14786
contig_14789	26730	3	-	-	1	both	14789
contig_14790	8052	3	-	-	1	right	14790
contig_14792	87519	3	-	-	1	none	14792
contig_14793	6608	4	-	-	1	both	14793
contig_14794	14740	3	-	-	1	left	14794,-12318
contig_14795	9593	4	-	-	1	both	14795
contig_14798	66488	5	-	-	1	both	14798
contig_14801	67280	6	-	-	1	right	2529,4434,-5560,14716,13082,14801
contig_14802	31439	5	-	-	1	left	14802
contig_14803	2239	4	-	-	1	both	14803
contig_14805	23566	6	-	-	1	none	14805,-11836,-870,3998,291,-13094,-14781,9235,-6720
contig_14806	41803	4	-	-	1	none	14806,16201
contig_14807	31307	4	-	-	1	right	14807
contig_14811	61791	5	-	-	1	none	14811
contig_14815	45731	3	-	-	1	both	14815
contig_14816	183183	5	-	-	1	right	-3308,-3308,-14757,12107,12107,-11133,14816
contig_14817	57142	4	-	-	1	right	14817,-5548
contig_14819	57942	7	-	-	1	right	12176,14987,11102,14987,12176,14819
contig_14820	33365	4	-	-	1	none	14820
contig_14821	180563	5	-	-	1	right	-8713,550,12371,14821
contig_14826	139161	4	-	-	1	both	14826
contig_14829	31223	5	-	-	1	none	14829
contig_14830	23020	5	-	-	1	right	14830
contig_14835	37147	7	-	-	1	left	14835
contig_14836	454002	5	-	-	1	right	11428,-7332,14836
contig_14837	84062	5	-	-	1	right	14837
contig_14839	55947	4	-	-	1	none	-12504,14839,1417
contig_14840	107704	7	-	-	1	left	14840,-15659
contig_14841	27766	5	-	-	1	both	14841
contig_14843	95909	3	-	-	1	right	-11956,14843
contig_14844	54611	5	-	-	1	both	14844
contig_14845	14204	8	-	-	1	right	14845
contig_14846	61021	3	-	-	1	left	14846,-16554,-16554,-16554,-16554,-16554,13322,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,13322
contig_14847	11339	5	-	-	1	none	14847
contig_14850	33849	4	-	-	1	right	14850
contig_14852	35451	3	-	-	1	right	8441,14852
contig_14853	5460	4	-	-	1	both	14853
contig_14854	103943	3	-	-	1	right	14854
contig_14855	21174	3	-	-	1	left	14855,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688
contig_14856	47097	5	-	-	1	right	9242,-13308,14856
contig_14858	40133	4	-	-	1	right	14858
contig_14860	30406	4	-	-	1	left	14860
contig_14863	34057	5	-	-	1	right	14863
contig_14868	32637	3	-	-	1	none	14868
contig_14870	76622	3	-	-	1	left	14870,4065,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248,-11248
contig_14873	2057	3	-	-	1	both	14873
contig_14874	59370	4	-	-	1	left	14874,9891
contig_14875	113491	3	-	-	1	both	14875
contig_14876	84896	5	-	-	1	left	14876,-5815
contig_14879	9438	3	-	-	1	both	14879
contig_14882	9414	3	-	-	1	none	14882
contig_14883	381953	5	-	-	1	both	14883
contig_14887	13892	4	-	-	1	right	14887
contig_14888	91576	6	-	-	1	none	14888
contig_14890	27379	5	-	-	1	both	14890
contig_14891	25978	5	-	-	1	left	14891
contig_14892	94196	7	-	-	1	both	14892
contig_14894	55249	3	-	-	1	right	4350,14894,-17024,-7243
contig_14898	37349	5	-	-	1	right	13266,14898
contig_14899	57423	4	-	-	1	both	14899
contig_14902	41678	4	-	-	1	right	6849,14902
contig_14903	45075	5	-	-	1	both	14903
contig_14907	74501	5	-	-	1	none	14907,-16876,2215,10454
contig_14908	8649	7	-	-	1	both	14908
contig_14910	22263	3	-	-	1	none	11248,11248,11248,11248,11248,11248,11248,11248,14910
contig_14913	97503	6	-	-	1	none	14913
contig_14914	153724	4	-	-	1	right	14914
contig_14915	65644	4	-	-	1	none	5329,14915,-16554,-16554,-16554,-16554,-16554,-16554
contig_14916	28031	4	-	-	1	none	11713,15986,14916
contig_14917	12413	4	-	-	1	none	14917,-13706
contig_14918	7215	5	-	-	1	none	8627,14918,7800
contig_14921	60837	6	-	-	1	right	1610,5559,-16466,12339,12339,-6179,14921
contig_14925	150550	6	-	-	1	both	14925
contig_14929	119604	4	-	-	1	left	14929,-9528,7964,-16529,-16481,9031
contig_14931	41429	4	-	-	1	both	14931
contig_14932	5083	7	-	-	1	both	14932
contig_14933	13124	3	-	-	1	right	14933
contig_14934	53656	5	-	-	1	right	-9012,14934
contig_14935	59343	3	-	-	1	right	14935
contig_14939	21686	3	-	-	1	right	14939
contig_14940	43300	5	-	-	1	right	-9897,14940
contig_14941	22634	3	-	-	1	none	-16244,14941
contig_14942	57806	3	-	-	1	left	14942
contig_14944	53717	4	-	-	1	right	14944
contig_14945	3588	4	-	-	1	both	14945
contig_14946	24023	3	-	-	1	none	13305,5331,15397,-12163,14946,16628
contig_14947	15632	3	-	-	1	right	-10204,-15157,14947
contig_14951	2580	7	-	-	1	both	14951
contig_14953	19272	3	-	-	1	none	-13997,14953
contig_14954	59673	5	-	-	1	both	14954
contig_14957	9009	4	-	-	1	both	14957
contig_14958	41556	3	-	-	1	both	14958
contig_14960	51894	3	-	-	1	left	14960
contig_14962	104354	4	-	-	1	both	14962
contig_14964	31723	7	-	-	1	both	14964
contig_14966	66081	5	-	-	1	none	17227,14966,10936
contig_14968	28209	3	-	-	1	right	4345,4345,4345,4345,4345,4345,4345,4345,4345,14968
contig_14970	47564	5	-	-	1	both	14970
contig_14971	21227	5	-	-	1	left	14971
contig_14972	38273	3	-	-	1	both	14972
contig_14973	14438	3	-	-	1	none	-12779,14973,-15915
contig_14979	35782	6	-	-	1	left	14979
contig_14981	75826	5	-	-	1	both	14981
contig_14982	27118	5	-	-	1	none	14982
contig_14983	39265	3	-	-	1	right	2679,-12312,12656,7459,3527,-16635,16585,-8528,-12312,14983
contig_14985	101902	6	-	-	1	none	14985
contig_14988	36034	5	-	-	1	both	14988
contig_14989	40463	7	-	-	1	none	165,15016,-16361,14989
contig_14990	40461	4	-	-	1	left	14990
contig_14991	37802	6	-	-	1	left	14991
contig_14994	24580	5	-	-	1	left	14994
contig_14996	43756	6	-	-	1	left	14996,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554
contig_15000	58005	4	-	-	1	both	15000
contig_15001	342832	7	-	-	1	both	15001
contig_15004	91364	4	-	-	1	none	-12032,15004,-15498,-14034
contig_15005	7705	3	-	-	1	both	15005
contig_15008	51647	4	-	-	1	none	15008
contig_15009	21095	3	-	-	1	none	-4223,15009,15036
contig_15012	25274	5	-	-	1	both	15012
contig_15013	14893	5	-	-	1	left	15013
contig_15014	2531	7	-	-	1	both	15014
contig_15017	41185	5	-	-	1	right	16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,16529,15017
contig_15021	62160	3	-	-	1	left	15021,-13208,15756
contig_15025	20232	4	-	-	1	right	15025
contig_15026	137342	5	-	-	1	both	15026
contig_15027	69327	4	-	-	1	both	15027,-9664
contig_15033	140137	4	-	-	1	right	15033
contig_15041	33252	6	-	-	1	both	15041
contig_15042	56282	4	-	-	1	both	15042
contig_15044	19225	3	-	-	1	both	15044
contig_15045	14258	3	-	-	1	right	15045
contig_15046	22226	4	-	-	1	right	15046
contig_15049	55697	5	-	-	1	both	15049
contig_15053	7661	6	-	-	1	both	15053
contig_15055	47454	3	-	-	1	none	15055
contig_15059	36454	5	-	-	1	both	15059
contig_15061	175197	4	-	-	1	left	15061,-10511
contig_15062	7941	3	-	-	1	both	15062
contig_15063	28784	4	-	-	1	right	15063
contig_15065	2109	3	-	-	1	both	15065
contig_15066	56482	6	-	-	1	left	15066,-1025
contig_15067	6397	8	-	-	1	both	15067
contig_15068	20062	8	-	-	1	none	15068,6179,6179,-12339,-12339,16466,-5559,-1610
contig_15070	140419	3	-	-	1	both	15070
contig_15071	40310	4	-	-	1	both	15071
contig_15074	23146	3	-	-	1	right	15074
contig_15075	18373	3	-	-	1	left	15075
contig_15077	5904	4	-	-	1	both	15077
contig_15079	22811	3	-	-	1	both	15079
contig_15080	18644	3	-	-	1	none	15080
contig_15083	50981	4	-	-	1	both	15083
contig_15084	42732	3	-	-	1	none	15084,16186
contig_15085	30161	4	-	-	1	right	15085
contig_15086	72478	5	-	-	1	left	15086
contig_15089	8066	4	-	-	1	both	15089
contig_15090	24574	5	-	-	1	left	15090,-158
contig_15092	34888	3	-	-	1	both	15092,2176
contig_15096	20156	3	-	-	1	right	15096,2243
contig_15097	45759	4	-	-	1	left	15097
contig_15100	8256	4	-	-	1	both	15100
contig_15101	257782	5	-	-	1	left	15101
contig_15103	23552	5	-	-	1	none	15103
contig_15104	34952	4	-	-	1	none	15104
contig_15106	58131	4	-	-	1	none	-13831,-12372,15106
contig_15108	8717	3	-	-	1	both	15108
contig_15109	69569	6	-	-	1	none	-10454,-2215,16876,15109,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529
contig_15110	25611	4	-	-	1	right	15110
contig_15112	87873	3	-	-	1	none	15112
contig_15113	13002	7	-	-	1	none	10877,-6895,7236,14961,15113,6682
contig_15114	75038	3	-	-	1	both	15114
contig_15115	56738	3	-	-	1	both	15115
contig_15116	14937	3	-	-	1	none	15116,-14688,-14688,-14688,-14688,-14688
contig_15117	47879	4	-	-	1	left	15117,17082,15387
contig_15118	39235	3	-	-	1	none	15118
contig_15119	19005	5	-	-	1	both	15119
contig_15121	54108	4	-	-	1	right	15121
contig_15123	40408	6	-	-	1	both	15123
contig_15124	9974	4	-	-	1	both	15124
contig_15125	70992	3	-	-	1	none	15125
contig_15126	18847	4	-	-	1	right	15126
contig_15128	26814	4	-	-	1	both	15128
contig_15132	110379	7	-	-	1	both	4658,15132
contig_15134	121186	4	-	-	1	both	15134
contig_15135	42690	4	-	-	1	right	990,-5240,15135
contig_15136	85974	6	-	-	1	left	15136
contig_15137	49558	4	-	-	1	right	2093,15137
contig_15139	86290	6	-	-	1	none	5787,15139
contig_15140	69242	3	-	-	1	left	15140,2032
contig_15143	52062	5	-	-	1	right	-10901,10756,-11999,16736,-15120,-16181,16570,10756,-11999,15143
contig_15146	39575	5	-	-	1	none	15146
contig_15147	25518	3	-	-	1	both	15147
contig_15148	70287	4	-	-	1	both	15148
contig_15149	46302	5	-	-	1	none	15149
contig_15151	281350	5	-	-	1	right	15151
contig_15153	17794	4	-	-	1	none	15153
contig_15160	39626	6	-	-	1	right	15160
contig_15161	23917	4	-	-	1	none	9484,-16635,15161
contig_15163	6919	8	-	-	1	none	15163
contig_15164	29829	3	-	-	1	right	15164
contig_15165	12027	5	-	-	1	right	15165
contig_15167	36251	5	-	-	1	right	15167
contig_15168	121494	6	-	-	1	both	15168,16030
contig_15171	58970	5	-	-	1	both	15171
contig_15173	16772	6	-	-	1	none	15173
contig_15174	25777	3	-	-	1	right	17113,17113,17113,17113,17113,17113,17113,17113,17113,17113,15174
contig_15175	67351	4	-	-	1	right	-1453,15175
contig_15176	31450	3	-	-	1	left	15176,-13816
contig_15178	116556	4	-	-	1	both	15178
contig_15180	6973	3	-	-	1	both	15180
contig_15186	68687	4	-	-	1	right	3949,3949,4792,4792,17036,-9785,15294,805,3949,3949,15186
contig_15194	19681	4	-	-	1	left	15194
contig_15196	24139	5	-	-	1	none	15196,-6507
contig_15197	2523	3	-	-	1	both	15197
contig_15198	64821	4	-	-	1	left	15198
contig_15201	11365	3	-	-	1	left	15201,10996
contig_15202	13022	3	-	-	1	none	16554,16554,16554,15202
contig_15203	104000	5	-	-	1	none	4113,15203,17211
contig_15204	40152	3	-	-	1	none	15204
contig_15206	59062	5	-	-	1	both	15206
contig_15207	6850	4	-	-	1	both	15207
contig_15210	12842	4	-	-	1	none	15210
contig_15211	50029	3	-	-	1	right	15211
contig_15218	33505	5	-	-	1	right	15218
contig_15219	77751	4	-	-	1	none	11248,11248,11248,15219,11920,11920,11920,11920,11133,11133,11133,-12107,-12107,-12107,-9360,8710,11920,11920,11920
contig_15222	33255	5	-	-	1	left	15222
contig_15225	13656	4	-	-	1	none	14291,15225
contig_15228	42795	6	-	-	1	both	15228,14098
contig_15229	50502	3	-	-	1	left	15229,-10261
contig_15230	50718	4	-	-	1	right	15230
contig_15232	10087	3	-	-	1	none	9924,15232
contig_15233	48399	6	-	-	1	right	15233
contig_15240	9795	4	-	-	1	none	15240,2848
contig_15241	53136	5	-	-	1	both	15241
contig_15242	35587	3	-	-	1	none	15242
contig_15245	48157	4	-	-	1	both	15245
contig_15246	27529	6	-	-	1	both	15246
contig_15247	41287	5	-	-	1	both	15247
contig_15250	27343	5	-	-	1	none	3949,3949,4792,4792,4792,15250
contig_15252	38566	4	-	-	1	both	15252
contig_15254	23834	4	-	-	1	none	15254,-507
contig_15255	90389	4	-	-	1	none	15255,12135
contig_15256	79098	4	-	-	1	right	15256
contig_15257	76604	5	-	-	1	left	-14264,15257,8881
contig_15258	70992	5	-	-	1	left	-12445,15258,-13779
contig_15260	122043	4	-	-	1	both	15260
contig_15262	63343	4	-	-	1	left	15262,-4345,-4345,-4345,-4345,-4345,-4345,-4345,-4345
contig_15264	56782	6	-	-	1	right	-12372,-6783,-7802,-15150,3949,3949,15264
contig_15266	16870	4	-	-	1	left	15266,-16840
contig_15267	12434	4	-	-	1	none	15267,15215,7901
contig_15270	51965	4	-	-	1	none	15270,9242
contig_15271	53274	4	-	-	1	none	15271,8720
contig_15272	36860	7	-	-	1	left	15272
contig_15273	2614	5	-	-	1	both	15273
contig_15274	40055	5	-	-	1	right	15274
contig_15276	44916	5	-	-	1	right	15276
contig_15277	78816	4	-	-	1	none	-11988,15277,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688,-14688
contig_15278	38528	3	-	-	1	none	-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,-15751,15278,-5931
contig_15281	145630	3	-	-	1	both	15281
contig_15284	47811	3	-	-	1	left	15284
contig_15287	10298	0	-	-	1	none	15287,-3703,-15498,-14034
contig_15290	88440	4	-	-	1	right	7068,7068,7068,7068,7068,16969,-16523,-16523,-16523,-16523,-16523,-16523,-16523,15290
contig_15292	25378	3	-	-	1	both	15292
contig_15295	2147	3	-	-	1	both	15295
contig_15296	78558	6	-	-	1	none	4107,15296
contig_15299	12738	4	-	-	1	none	15299
contig_15300	106645	4	-	-	1	none	7062,15300,3585
contig_15301	95052	4	-	-	1	right	15301
contig_15302	34299	4	-	-	1	right	10693,15302
contig_15306	38791	5	-	-	1	left	15306
contig_15308	55551	3	-	-	1	left	15308,14438,-6820,-16801,-15294,9785,-17036,-3949
contig_15309	5614	4	-	-	1	none	15309
contig_15311	44027	4	-	-	1	both	15311
contig_15314	55214	5	-	-	1	both	15314
contig_15315	2190	4	-	-	1	none	15315
contig_15316	12087	4	-	-	1	left	15316
contig_15318	38973	3	-	-	1	right	15318
contig_15319	52852	3	-	-	1	left	15319,-10081
contig_15327	129780	5	-	-	1	none	14658,15327
contig_15329	78024	4	-	-	1	none	-14813,15329
contig_15330	11066	4	-	-	1	none	15330,-14567,14003
contig_15332	47906	4	-	-	1	right	15332,10260
contig_15336	6191	3	-	-	1	both	15336
contig_15337	281963	6	-	-	1	both	15337
contig_15338	3049	4	-	-	1	both	15338
contig_15340	43101	3	-	-	1	none	10709,5978,15340
contig_15342	63550	6	-	-	1	right	5815,15342
contig_15343	8351	3	-	-	1	none	15343
contig_15345	113026	3	-	-	1	both	15345
contig_15346	16604	4	-	-	1	none	15346,-15392
contig_15349	3454	3	-	-	1	both	15349
contig_15350	64411	5	-	-	1	both	15350
contig_15352	83376	4	-	-	1	left	11109,15352,-9600
contig_15354	39703	5	-	-	1	left	15354
contig_15356	53062	5	-	-	1	left	15356
contig_15358	13658	5	-	-	1	none	15358
contig_15359	30678	6	-	-	1	none	4350,15359,-11248,-11248
contig_15360	112774	4	-	-	1	both	15360
contig_15361	7449	3	-	-	1	both	15361
contig_15362	60064	3	-	-	1	left	15362,10803
contig_15364	15955	3	-	-	1	left	15364,-8624,-3703,-15498
contig_15365	18240	4	-	-	1	left	15365
contig_15366	6208	3	-	-	1	both	15366
contig_15367	66393	3	-	-	1	left	15367
contig_15368	35447	5	-	-	1	left	15368
contig_15370	39566	5	-	-	1	both	15370
contig_15372	65650	3	-	-	1	left	15372,10464
contig_15374	91954	4	-	-	1	left	15374
contig_15375	7334	3	-	-	1	both	15375
contig_15376	225199	7	-	-	1	both	15376
contig_15377	18055	4	-	-	1	left	15377,14436
contig_15378	32051	3	-	-	1	right	15378
contig_15380	69167	4	-	-	1	none	11015,13208,15380,12435
contig_15382	64582	5	-	-	1	both	15382
contig_15383	23095	4	-	-	1	right	15383
contig_15386	38548	4	-	-	1	left	15386
contig_15388	33181	5	-	-	1	none	15388
contig_15389	263910	5	-	-	1	both	15389
contig_15390	132395	7	-	-	1	right	7033,15390
contig_15393	745	4	-	-	1	both	15393
contig_15394	27930	4	-	-	1	none	15394,17114,-17153
contig_15395	86524	5	-	-	1	none	15395
contig_15402	91573	4	-	-	1	left	15402
contig_15405	22207	4	-	-	1	right	16241,15405
contig_15407	62495	5	-	-	1	both	15407
contig_15408	35983	5	-	-	1	right	16950,15408
contig_15409	16817	0	-	-	1	none	15409,15436
contig_15411	41839	3	-	-	1	left	15411
contig_15413	82205	3	-	-	1	both	15413
contig_15415	45474	4	-	-	1	right	15415
contig_15421	16151	3	-	-	1	none	15421,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554,-16554
contig_15428	95133	5	-	-	1	none	15428,-13603,-13603,12385,-13603
contig_15430	8812	4	-	-	1	both	15430
contig_15431	50239	3	-	-	1	left	15431,-14139
contig_15432	22850	4	-	-	1	right	6630,15432
contig_15433	14419	5	-	-	1	left	15433
contig_15435	65363	5	-	-	1	right	-17110,15435
contig_15438	25459	3	-	-	1	left	15438,17136
contig_15439	87523	3	-	-	1	right	15439
contig_15441	34509	3	-	-	1	both	15441
contig_15442	36902	3	-	-	1	both	15442
contig_15443	68207	3	-	-	1	right	-2397,-2397,-2397,-2397,-2397,-2397,15443
contig_15447	19204	7	-	-	1	left	15447
contig_15452	2070	4	-	-	1	both	15452
contig_15454	5051	4	-	-	1	both	15454
contig_15457	17176	3	-	-	1	none	16554,16554,16554,16554,16554,16554,16554,15457
contig_15459	43359	5	-	-	1	left	15459,-9188,-9188,-9188,-9188,-9188,-9188,-9188,-9188,-9188,-9188,-9188,-9188,-9188
contig_15461	54248	7	-	-	1	left	15461,11449
contig_15462	56102	3	-	-	1	both	15462,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-16529,-13194
contig_15466	19521	3	-	-	1	none	15466,-14160,-3703,-15498,7176
contig_15467	21914	5	-	-	1	none	15467,-8864
contig_15469	9136	5	-	-	1	both	15469
contig_15470	30296	6	-	-	1	both	15470
contig_15471	5735	3	-	-	1	both	15471
contig_15472	3890	4	-	-	1	none	15472,14358
contig_15476	4006	6	-	-	1	both	15476
contig_15478	21744	3	-	-	1	none	10747,15478,13763,-14710,-14710,17163
contig_15486	102483	4	-	-	1	both	15486
contig_15488	82752	4	-	-	1	right	-14435,-13040,15488
contig_15491	10142	3	-	-	1	left	15491
contig_15492	78450	4	-	-	1	none	-8883,15492,-11274
contig_15493	32961	4	-	-	1	right	15493
contig_15495	26444	3	-	-	1	both	15495
contig_15497	51654	3	-	-	1	both	15497
contig_15499	39739	3	-	-	1	left	15499
contig_15502	28129	5	-	-	1	right	15502
contig_15506	15406	4	-	-	1	left	15506
contig_15507	80082	3	-	-	1	both	15507
contig_15508	154268	6	-	-	1	left	15508,-5763
contig_15510	71838	4	-	-	1	both	15510
contig_15511	225754	4	-	-	1	left	15511,-16554,-16554,-16554,-16554,-16554,-16554
contig_15512	95636	4	-	-	1	left	15512,-16554,-16554,-16554,-16554,-16554,-16554
contig_15515	75153	4	-	-	1	both	15515
contig_15517	75437	3	-	-	1	right	15517,17016,-10109
contig_15518	67123	4	-	-	1	right	14749,11536,15518
contig_15520	31248	3	-	-	1	both	15520
contig_15521	15733	3	-	-	1	right	-9257,15521
contig_15522	32238	4	-	-	1	left	15522,13265,16307,-7806,-755
contig_15523	40273	4	-	-	1	left	15523
contig_15526	135401	5	-	-	1	both	15526
contig_15527	32781	6	-	-	1	right	15527
contig_15529	2486	4	-	-	1	both	15529
contig_15531	38336	3	-	-	1	right	7832,15531
contig_15533	73625	4	-	-	1	none	-7542,15533,12634
contig_15534	42898	4	-	-	1	left	15534,9590,-3694
contig_15538	48926	6	-	-	1	both	15538
contig_15539	20722	5	-	-	1	none	-2221,-2221,-2221,-2221,-2221,-2221,-2221,15539
contig_15541	65259	3	-	-	1	right	12438,-452,7820,7502,-14642,15541
contig_15543	9187	4	-	-	1	both	15543
contig_15546	26312	3	-	-	1	both	15546
contig_15547	24232	3	-	-	1	left	15547
contig_15548	73448	3	-	-	1	right	-6396,-16518,-8345,14564,15548
contig_15549	77545	3	-	-	1	both	15549
contig_15551	7508	4	-	-	1	none	15551
contig_15552	36265	3	-	-	1	none	14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,14688,16370,15552
contig_15553	29392	4	-	-	1	none	-1535,15553,11920,11133,11133,-12107,-12107,-12107,-9360,3308,11920,11920
