#seq_name	length	coverage	circular	repeat	mult	telomere	graph_path
contig_12473	52978	6	-	-	1	left	12473,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_12475	19349	5	-	-	1	none	12475
contig_12479	101405	5	-	-	1	right	-8829,-9463,3771,12479
contig_12480	75156	4	-	-	1	right	-11476,12480
contig_12481	62629	4	-	-	1	none	13394,12481
contig_12483	28140	7	-	-	1	left	12483,9425,9425,9425,9425,9425,9425,9425,9425,9425,9425,9056,-13517,-13517,11431
contig_12484	35483	6	-	-	1	left	12484
contig_12489	143491	6	-	-	1	right	12489,-2675,11284
contig_12492	85884	4	-	-	1	both	12492
contig_12493	4775	4	-	-	1	both	12493
contig_12494	68922	4	-	-	1	left	12494
contig_12496	30376	5	-	-	1	none	12496,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_12498	29578	4	-	-	1	both	12498
contig_12499	183978	6	-	-	1	left	12499
contig_12502	18753	4	-	-	1	left	12502
contig_12503	7825	4	-	-	1	both	12503
contig_12509	71949	5	-	-	1	both	12509
contig_12513	49649	4	-	-	1	left	12513,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302
contig_12514	7507	5	-	-	1	both	12514
contig_12515	221540	6	-	-	1	both	12515
contig_12517	26921	5	-	-	1	none	12517,-13517,-13517,-13517,-13517,-11616,-13517,-13517
contig_12518	8593	3	-	-	1	both	12518
contig_12521	20955	5	-	-	1	left	12521,-9060,-13518
contig_12522	77350	3	-	-	1	both	12522
contig_12525	42048	5	-	-	1	both	12525
contig_12530	220840	5	-	-	1	right	12507,9354,12530
contig_12533	59954	5	-	-	1	right	13517,10578,13517,9797,-11431,-11431,13517,13517,13517,10578,13517,9797,-11431,-11431,12533
contig_12535	29007	3	-	-	1	left	12535
contig_12536	26648	7	-	-	1	right	-13543,-7361,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,12536
contig_12537	38020	4	-	-	1	none	12537,-2284
contig_12539	66516	6	-	-	1	left	12539
contig_12540	18797	7	-	-	1	right	12540
contig_12541	29120	3	-	-	1	left	12541
contig_12542	42356	5	-	-	1	left	12542
contig_12543	68572	3	-	-	1	both	12543
contig_12544	25760	4	-	-	1	right	12544
contig_12548	6232	4	-	-	1	none	1533,12548
contig_12550	54462	4	-	-	1	left	12550,11685,-12690,1844,-2486,-13397,-7707
contig_12551	31878	3	-	-	1	left	12551
contig_12553	98016	5	-	-	1	both	12553
contig_12554	5724	3	-	-	1	both	12554
contig_12555	17017	4	-	-	1	none	4593,12555
contig_12557	68751	5	-	-	1	left	12557
contig_12558	101085	4	-	-	1	both	12558
contig_12562	292813	4	-	-	1	both	12562
contig_12563	55086	5	-	-	1	none	13772,12563
contig_12564	52465	3	-	-	1	right	13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13261,7327,7327,7327,7327,13439,12564
contig_12565	62453	4	-	-	1	both	12565
contig_12566	96149	4	-	-	1	left	6937,12566,-13517,-13517,-13517,-13517
contig_12568	8946	3	-	-	1	both	12568
contig_12569	28507	6	-	-	1	left	12569
contig_12572	33146	4	-	-	1	both	12572
contig_12573	34545	4	-	-	1	left	12573,9227
contig_12578	27877	5	-	-	1	none	12578,13612
contig_12580	31733	5	-	-	1	right	-3602,13767,12580
contig_12581	16464	3	-	-	1	none	13517,13517,13517,13517,13517,12581
contig_12583	6757	4	-	-	1	both	12583
contig_12584	97991	5	-	-	1	both	12584
contig_12586	57877	5	-	-	1	both	12586
contig_12587	219392	5	-	-	1	both	12587
contig_12590	37753	3	-	-	1	both	12590
contig_12592	45954	4	-	-	1	right	7327,7327,7327,7327,13439,12592
contig_12596	55790	5	-	-	1	both	12596
contig_12597	83799	4	-	-	1	right	13146,12597
contig_12598	37942	4	-	-	1	right	3379,12598
contig_12599	66656	4	-	-	1	right	12599
contig_12600	4219	3	-	-	1	both	12600
contig_12601	75822	3	-	-	1	none	12601,13776,-10582,10457,7484
contig_12603	88467	3	-	-	1	both	13825,12603
contig_12604	19899	3	-	-	1	left	12604,-13157,-13120,-13120,1246,-13120,-13120,-13157,-13120,-13120
contig_12605	7305	3	-	-	1	both	12605
contig_12608	73491	3	-	-	1	right	-1238,12608
contig_12609	16006	6	-	-	1	right	10089,12609
contig_12610	67999	4	-	-	1	right	11971,11971,11971,11971,-13461,11598,11598,-10461,12610
contig_12612	21719	3	-	-	1	left	12612
contig_12614	28377	4	-	-	1	left	12614
contig_12616	42477	3	-	-	1	both	-6322,12616
contig_12617	48000	4	-	-	1	none	-8240,12617
contig_12618	43634	5	-	-	1	both	12618
contig_12619	32837	5	-	-	1	right	-1814,12619
contig_12621	121950	5	-	-	1	left	12621
contig_12623	53319	5	-	-	1	right	10125,-3623,10125,-3623,12623
contig_12625	54149	3	-	-	1	none	12625,-4327
contig_12626	70600	3	-	-	1	both	12626
contig_12630	20862	3	-	-	1	right	12630
contig_12631	27777	4	-	-	1	right	12631
contig_12635	24027	4	-	-	1	left	12635
contig_12637	7073	6	-	-	1	both	12637
contig_12640	69662	5	-	-	1	both	12640
contig_12643	13807	5	-	-	1	none	-5424,12643,-13728
contig_12644	6812	8	+	-	1	none	12644
contig_12646	38861	5	-	-	1	right	12646
contig_12647	154658	5	-	-	1	both	12647
contig_12648	79004	8	-	-	1	right	12648
contig_12649	31732	4	-	-	1	right	-8809,-10086,12649
contig_12650	41994	3	-	-	1	right	12650
contig_12651	76976	3	-	-	1	left	12651,-13120,-13120,-13517,8154,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13120
contig_12653	27614	5	-	-	1	right	12653
contig_12655	61932	6	-	-	1	left	12655
contig_12656	149291	4	-	-	1	right	12656
contig_12657	33978	3	-	-	1	right	-10227,-9425,-9425,-9425,-9425,-9425,12657
contig_12658	32296	5	-	-	1	left	12658,-13517,-13517,-13517,-13517,-13517
contig_12661	92786	5	-	-	1	right	12661
contig_12662	41345	6	-	-	1	left	12662,-8085
contig_12664	78826	7	-	-	1	right	3052,14094,9890,-10242,-13111,-13501,4815,4815,4815,4815,2467,-2762,-35,12664
contig_12665	22008	4	-	-	1	left	12665
contig_12668	3228	3	-	-	1	both	12668
contig_12669	70890	6	-	-	1	both	12669
contig_12672	93401	6	-	-	1	none	13080,11361,12672
contig_12676	105995	5	-	-	1	both	12676
contig_12677	37032	4	-	-	1	none	12677
contig_12678	21259	5	-	-	1	none	12678,-2323
contig_12679	35469	4	-	-	1	right	12679
contig_12681	40890	4	-	-	1	left	12681
contig_12682	28635	3	-	-	1	left	12682,13279
contig_12683	94454	6	-	-	1	left	12683,-13728,-13728,-13356
contig_12684	13316	6	-	-	1	right	12684
contig_12685	72354	4	-	-	1	both	12685
contig_12686	25980	5	-	-	1	none	12686,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_12687	103035	5	-	-	1	both	12687
contig_12688	27946	4	-	-	1	left	12688,13281,13281,6936,-12075,-11866
contig_12689	18203	4	-	-	1	none	12689,-13125,9425
contig_12691	164406	4	-	-	1	both	12691
contig_12693	70557	3	-	-	1	both	12693
contig_12694	26351	5	-	-	1	both	12694
contig_12695	28902	5	-	-	1	left	12695
contig_12697	37310	3	-	-	1	right	12697
contig_12698	94664	5	-	-	1	left	12698,-2323
contig_12701	46903	5	-	-	1	right	12701
contig_12702	63526	3	-	-	1	left	12702,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-760
contig_12704	10882	4	-	-	1	none	12704
contig_12705	15266	3	-	-	1	none	12705,-9089,12311
contig_12706	7049	3	-	-	1	none	12706
contig_12712	26866	3	-	-	1	both	12712
contig_12714	13837	4	-	-	1	none	12714
contig_12715	81882	5	-	-	1	both	12715
contig_12716	4846	3	-	-	1	both	12716
contig_12724	50145	5	-	-	1	right	12724
contig_12725	53842	3	-	-	1	left	12725,10086,13279
contig_12726	4551	6	-	-	1	both	12726
contig_12728	34752	5	-	-	1	right	12728
contig_12734	41638	4	-	-	1	right	12734
contig_12736	109371	4	-	-	1	none	-10457,10582,-13776,12736
contig_12737	62839	3	-	-	1	right	12737
contig_12738	86400	5	-	-	1	both	8936,12738
contig_12739	74077	4	-	-	1	right	10263,10864,-1246,10263,10864,12739
contig_12740	100108	4	-	-	1	both	12740
contig_12742	104671	6	-	-	1	left	12742
contig_12746	57099	6	-	-	1	none	13517,13517,13517,12746
contig_12748	17482	5	-	-	1	none	12748
contig_12750	6756	7	+	-	1	none	12750
contig_12752	113489	3	-	-	1	left	12752,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_12756	71046	7	-	-	1	both	12756
contig_12758	71538	7	-	-	1	both	12758
contig_12759	25668	3	-	-	1	left	12759
contig_12760	28346	4	-	-	1	left	12760
contig_12761	97695	4	-	-	1	none	12761,-1810,-1810,-1810,-1810,-2232,-10253,-1810
contig_12762	58499	5	-	-	1	both	12762
contig_12763	5055	5	-	-	1	none	12763
contig_12764	22014	7	-	-	1	right	12764
contig_12765	58955	4	-	-	1	left	12765,-11900
contig_12766	29283	4	-	-	1	both	12766
contig_12767	43275	3	-	-	1	both	12767
contig_12769	55022	3	-	-	1	none	12769
contig_12770	231753	5	-	-	1	both	12770
contig_12771	81822	4	-	-	1	left	12771,-13517,-13517,-13517,-13517,11431,11431,11431,-8280,-9797,-11225
contig_12772	30340	5	-	-	1	right	1564,12772,-11361,-13080,10086,-9169
contig_12773	17555	3	-	-	1	right	9614,-10914,9913,13517,13517,13517,13517,13517,13517,13517,13517,13517,12773,-8566,-11633,13851,-11553
contig_12774	82091	5	-	-	1	none	13517,13517,13517,13517,13517,13517,-1328,12774
contig_12775	88120	3	-	-	1	right	6482,13517,13517,13517,13517,13517,12775,-935
contig_12777	5124	3	-	-	1	both	12777
contig_12781	23133	4	-	-	1	right	-13806,12781
contig_12782	164742	7	-	-	1	left	12782,-9199
contig_12785	83727	6	-	-	1	left	12785
contig_12786	28314	5	-	-	1	left	12786,-13517,-13517,-13517,-13517,-13517,-13517
contig_12787	26759	5	-	-	1	both	12787
contig_12790	41318	4	-	-	1	none	-11303,12790
contig_12791	37963	6	-	-	1	both	12791
contig_12795	79243	5	-	-	1	both	12795
contig_12797	71592	4	-	-	1	none	849,12797
contig_12804	69150	5	-	-	1	both	12804
contig_12812	218892	4	-	-	1	both	12812
contig_12813	3225	8	-	-	1	both	12813
contig_12814	63840	4	-	-	1	left	12814
contig_12816	82686	5	-	-	1	right	12816,10291
contig_12817	17058	3	-	-	1	none	3862,12817
contig_12818	64849	3	-	-	1	both	12818
contig_12821	83743	3	-	-	1	left	12821,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-7527
contig_12824	27934	4	-	-	1	left	12824
contig_12826	111561	4	-	-	1	left	12826,-13439,-7327,-7327,-773,5709,12803
contig_12830	7856	4	-	-	1	both	12830
contig_12832	40068	5	-	-	1	left	12832,12802
contig_12834	17259	4	-	-	1	none	12834
contig_12835	71645	4	-	-	1	both	12835
contig_12836	34580	5	-	-	1	right	-9425,-9425,-9425,-9425,-9425,-9425,-9425,-9425,12836
contig_12838	77998	7	-	-	1	left	12838
contig_12839	323457	6	-	-	1	both	12839
contig_12842	41909	3	-	-	1	both	12842
contig_12844	101740	5	-	-	1	right	206,12844
contig_12848	74566	5	-	-	1	both	12848
contig_12849	49465	4	-	-	1	both	12849
contig_12850	13120	4	-	-	1	right	12850
contig_12852	56025	5	-	-	1	both	12852,-11479
contig_12854	76368	4	-	-	1	left	12854
contig_12857	49007	3	-	-	1	none	2915,12857,-11487
contig_12858	70254	5	-	-	1	both	12858
contig_12861	67381	4	-	-	1	right	-12741,12861,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13039
contig_12862	56448	4	-	-	1	both	12862
contig_12864	59893	5	-	-	1	left	12864,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_12866	82773	5	-	-	1	right	14052,12866
contig_12868	2723	3	-	-	1	both	12868
contig_12869	28336	3	-	-	1	left	12869,-7330
contig_12870	62071	5	-	-	1	none	12870,9464
contig_12871	111925	6	-	-	1	left	12871,170
contig_12874	7696	3	-	-	1	both	12874
contig_12878	48913	4	-	-	1	none	-9457,-13776,12552,4525,823,12878,-2631
contig_12879	9776	7	-	-	1	both	12879
contig_12880	26729	4	-	-	1	left	12880
contig_12881	37717	4	-	-	1	none	-10839,12881,13591
contig_12885	127306	7	-	-	1	right	12885
contig_12886	13571	3	-	-	1	none	12886,7178
contig_12887	34283	4	-	-	1	left	12887
contig_12888	14872	5	-	-	1	left	12888
contig_12890	4776	3	-	-	1	both	12890
contig_12891	22588	5	-	-	1	right	12891
contig_12894	36574	4	-	-	1	right	7271,12894
contig_12895	10356	3	-	-	1	none	12895
contig_12896	25968	3	-	-	1	left	12896,-8398
contig_12898	24456	3	-	-	1	left	12898
contig_12899	28912	6	-	-	1	right	12899
contig_12901	27792	3	-	-	1	right	12901
contig_12902	79161	4	-	-	1	both	12902
contig_12903	72345	3	-	-	1	both	12903
contig_12906	13236	4	-	-	1	left	12906
contig_12907	62232	3	-	-	1	both	12907
contig_12909	58750	4	-	-	1	left	12909,-8350,13776,-10582,-10582,13461,-13517,-4562,-13517,-13517
contig_12910	42555	5	-	-	1	both	12910
contig_12913	24939	5	-	-	1	right	12913
contig_12914	105609	4	-	-	1	none	12914
contig_12915	85245	3	-	-	1	right	7415,8117,964,12486,13356,13728,12915
contig_12917	64411	3	-	-	1	left	12917
contig_12920	50425	3	-	-	1	left	12920,-7406
contig_12921	16256	3	-	-	1	left	12921
contig_12922	30424	3	-	-	1	both	10596,12922
contig_12926	75444	6	-	-	1	right	12926
contig_12927	145070	3	-	-	1	both	12927
contig_12928	77838	3	-	-	1	left	12928,-13517,-11499,7668,-10479
contig_12932	54051	5	-	-	1	both	12932
contig_12935	103148	4	-	-	1	both	12935
contig_12938	48179	5	-	-	1	left	12938
contig_12940	98804	6	-	-	1	right	1019,12940,10487
contig_12942	84303	4	-	-	1	both	12942
contig_12943	36053	4	-	-	1	left	12943
contig_12945	44221	5	-	-	1	both	12945
contig_12947	102894	7	-	-	1	both	12947,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-8711
contig_12948	129968	4	-	-	1	left	12948
contig_12949	29679	3	-	-	1	left	12949
contig_12950	43908	3	-	-	1	left	12950,13318
contig_12952	232956	4	-	-	1	both	12952
contig_12954	65597	4	-	-	1	left	12954,-13302,-13302,-13302,-13302,-13302,-13302,-13302,-13302
contig_12956	44680	5	-	-	1	none	693,12956,13679,-13517,-13517,-13517,-13517,-13517,11431
contig_12960	126922	5	-	-	1	none	-10839,3118,12960
contig_12964	45379	3	-	-	1	left	12964
contig_12965	59215	8	-	-	1	none	12965
contig_12966	69132	3	-	-	1	right	-2312,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,13120,12966
contig_12967	384620	5	-	-	1	both	12967
contig_12969	7394	3	-	-	1	both	12969
contig_12971	79769	4	-	-	1	both	12971
contig_12972	29795	4	-	-	1	none	13517,13517,13517,13517,13256,13517,13517,13517,13517,13517,13517,12972,-1071
contig_12974	12973	5	-	-	1	left	12974
contig_12978	61781	5	-	-	1	both	12978
contig_12979	21784	4	-	-	1	none	13517,13517,13517,13517,12979
contig_12982	32641	3	-	-	1	right	12982
contig_12983	43585	5	-	-	1	right	2323,12983
contig_12988	43892	6	-	-	1	right	12988
contig_12990	53111	4	-	-	1	left	12990
contig_12991	57327	4	-	-	1	both	12991
contig_12994	107650	4	-	-	1	left	12994
contig_12995	67048	5	-	-	1	right	-489,12995
contig_12998	26212	5	-	-	1	left	12998
contig_13000	126491	7	-	-	1	both	13000
contig_13001	38430	6	-	-	1	none	13001,-13517,-13517,-13517
contig_13003	49978	4	-	-	1	both	13003
contig_13004	59055	4	-	-	1	right	13004
contig_13006	4136	5	-	-	1	both	13006
contig_13007	98664	4	-	-	1	none	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13007
contig_13009	11418	4	-	-	1	left	13009,-13517
contig_13012	79455	4	-	-	1	left	13012
contig_13013	155736	6	-	-	1	right	13013
contig_13015	29550	6	-	-	1	none	13015
contig_13024	16625	3	-	-	1	none	5346,13024
contig_13025	18594	3	-	-	1	left	13025,11870
contig_13027	22184	4	-	-	1	right	13027
contig_13031	70238	6	-	-	1	both	13031
contig_13034	12692	4	-	-	1	none	13034
contig_13040	241191	5	-	-	1	both	13040
contig_13041	27845	4	-	-	1	right	13041
contig_13043	70562	3	-	-	1	both	13043
contig_13044	96139	4	-	-	1	both	13044
contig_13045	9150	3	-	-	1	both	13045
contig_13046	69681	5	-	-	1	right	-8502,4243,3048,2416,-5508,13046,10940
contig_13047	25034	4	-	-	1	none	13047
contig_13049	103181	4	-	-	1	both	13049
contig_13050	76117	4	-	-	1	both	13050
contig_13051	8933	3	-	-	1	both	13051
contig_13053	51750	3	-	-	1	none	11169,13517,13517,13517,13517,13517,13517,13517,13053
contig_13054	34471	3	-	-	1	right	13054
contig_13055	205407	4	-	-	1	left	13055,-13517,-3488,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_13056	122800	4	-	-	1	left	13056,-9715
contig_13057	57376	5	-	-	1	left	13057,-13517,9553,13281,-13517,-13517,-13517,-13511,-11866
contig_13059	90527	5	-	-	1	both	13059,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,6651
contig_13061	3704	7	-	-	1	both	13061
contig_13063	3683	4	-	-	1	both	13063
contig_13066	7212	3	-	-	1	both	13066
contig_13069	50188	5	-	-	1	right	13728,-9425,13069
contig_13072	34251	4	-	-	1	left	13072,-9498
contig_13077	3569	4	-	-	1	both	13077
contig_13081	29672	5	-	-	1	both	13081
contig_13083	12101	5	-	-	1	none	-9425,-9425,-9425,-9425,-9425,-9425,-9425,-9425,13083
contig_13084	23784	6	-	-	1	both	13084
contig_13085	77341	5	-	-	1	both	13085,-3937
contig_13086	119556	4	-	-	1	right	13086
contig_13088	15294	0	-	-	1	none	13088,-11195,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_13091	38365	5	-	-	1	right	13091,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-10956
contig_13093	44074	4	-	-	1	both	13093
contig_13095	34294	3	-	-	1	left	13095
contig_13096	50893	3	-	-	1	left	13096
contig_13097	22135	6	-	-	1	right	13097
contig_13098	120247	5	-	-	1	right	13098,-9119
contig_13103	9380	6	-	-	1	none	4788,13103,13379
contig_13106	28081	5	-	-	1	none	13106
contig_13108	85745	4	-	-	1	both	13108
contig_13116	3535	3	-	-	1	both	13116
contig_13118	34431	3	-	-	1	both	13118
contig_13123	22867	4	-	-	1	none	-13646,13123
contig_13127	10131	8	-	-	1	none	11346,13127
contig_13128	27078	4	-	-	1	none	10864,13329,13329,11971,11971,11971,11971,11971,11971,11971,-13461,11598,8350,13128
contig_13130	20983	4	-	-	1	right	-10034,13130
contig_13134	84053	5	-	-	1	both	13134
contig_13137	101033	6	-	-	1	both	13137
contig_13144	86644	6	-	-	1	none	13144
contig_13150	76986	5	-	-	1	left	1749,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,-13680,13150
contig_13151	39299	7	-	-	1	both	13151
contig_13155	9529	4	-	-	1	both	13155
contig_13159	82128	3	-	-	1	right	88,13159
contig_13161	90825	5	-	-	1	none	13161,-4643
contig_13165	10601	3	-	-	1	none	13165
contig_13166	68258	3	-	-	1	both	13166
contig_13168	13022	5	-	-	1	none	12828,13168
contig_13170	19183	4	-	-	1	none	6719,13170
contig_13175	59007	4	-	-	1	both	8848,-11730,13175
contig_13176	48533	4	-	-	1	none	13176
contig_13177	51989	3	-	-	1	both	13177
contig_13178	36464	4	-	-	1	left	9529,13178
contig_13179	35265	4	-	-	1	both	13179
contig_13180	79660	4	-	-	1	both	13180
contig_13182	92437	3	-	-	1	none	13182,11307,11307,-13505,9072
contig_13184	191765	5	-	-	1	right	-9425,-9425,-9425,13125,-9425,13184
contig_13193	82956	4	-	-	1	none	-3606,13517,13517,13517,13193
contig_13194	111505	1	-	-	1	both	12318,13194,-9503
contig_13199	43936	4	-	-	1	right	13199
contig_13200	49565	3	-	-	1	both	13200
contig_13201	114425	5	-	-	1	left	13201,11367
contig_13203	9333	4	-	-	1	both	13203
contig_13204	61170	3	-	-	1	left	13204,4007
contig_13205	32112	4	-	-	1	none	13205,-13517,9790,-13517,-13517,-13517,-13517,-7166,-13517,7370,-13882,-13517,9790,557
contig_13207	85419	3	-	-	1	both	13207
contig_13211	126401	4	-	-	1	both	13211
contig_13212	130849	4	-	-	1	right	-10750,13212
contig_13216	202379	6	-	-	1	both	13216
contig_13217	63943	5	-	-	1	right	13217
contig_13220	25169	3	-	-	1	right	4896,13220
contig_13226	23551	4	-	-	1	none	8817,13226
contig_13230	87519	3	-	-	1	both	13230
contig_13231	57431	4	-	-	1	none	13231
contig_13236	35067	4	-	-	1	both	13236
contig_13237	121959	5	-	-	1	none	13237,-10471
contig_13239	43537	6	-	-	1	right	13239
contig_13240	11782	3	-	-	1	left	13240
contig_13245	31000	8	-	-	1	none	13245,-13390,4630
contig_13246	32977	4	-	-	1	none	13246
contig_13251	73095	5	-	-	1	both	13251
contig_13252	17771	4	-	-	1	none	13252
contig_13254	66447	4	-	-	1	right	13517,13517,13517,13517,13517,13517,13517,13517,13517,13517,13254
contig_13258	35341	4	-	-	1	none	13258
contig_13260	22474	3	-	-	1	left	13260,-8626,-11598,-13395,13461,-11971,-11971,-11971,-11971,-11971,-11971,-11971,-13329,-13329,-8626,-11598,-13395
contig_13262	145899	6	-	-	1	both	13262
contig_13265	70950	4	-	-	1	left	13265,3625
contig_13267	93406	4	-	-	1	both	13267,-7265
contig_13268	64120	4	-	-	1	none	13382,13268,11367
contig_13270	132515	5	-	-	1	right	12415,13270,7658
contig_13273	40826	4	-	-	1	both	13273
contig_13284	43995	4	-	-	1	left	13284,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_13286	17691	4	-	-	1	none	13286
contig_13288	32179	4	-	-	1	right	-11260,-13229,-9909,-12815,12165,-7274,-4334,-13769,13288
contig_13292	61927	3	-	-	1	both	13292
contig_13294	9090	4	-	-	1	none	13294
contig_13300	21531	4	-	-	1	left	13300
contig_13303	48641	4	-	-	1	right	1851,13517,13517,13517,13517,13303
contig_13304	100433	6	-	-	1	both	13304
contig_13317	113857	3	-	-	1	both	13317
contig_13322	133965	4	-	-	1	right	4424,13322,35,2762,-2467,-4815,-4815,-4815,-4815,13501,13111,10242,-9890,-14094,13410,13410,13410,13410,-5934
contig_13328	131221	7	-	-	1	both	13328
contig_13330	56011	4	-	-	1	left	13330
contig_13332	44912	4	-	-	1	left	13332,2105
contig_13337	52394	4	-	-	1	both	13337
contig_13340	48100	3	-	-	1	both	13340,-10596
contig_13347	9167	5	-	-	1	both	13347
contig_13348	110712	5	-	-	1	right	8754,10087,13348
contig_13349	54262	4	-	-	1	both	13349
contig_13351	62392	4	-	-	1	right	13351
contig_13353	46098	4	-	-	1	left	13353,11341,-11774,13174,109,79
contig_13354	61115	6	-	-	1	none	13354,9425,9425,9425,9425,9425,9425,9425,9425,9425,9425,4214
contig_13355	43870	3	-	-	1	left	13355
contig_13360	53944	4	-	-	1	none	13360,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517,-13517
contig_13361	68015	6	-	-	1	none	11616,13517,13517,13517,13517,13361,-10355
contig_13364	43527	4	-	-	1	none	13364
contig_13367	55428	4	-	-	1	none	13786,9825,-6041,13367
contig_13371	55057	3	-	-	1	both	13371
contig_13372	44624	4	-	-	1	none	13372
contig_13375	64928	5	-	-	1	none	5240,7327,7327,7327,13439,13375
contig_13380	46573	5	-	-	1	left	13380,13532
contig_13383	21518	3	-	-	1	left	13383
contig_13388	71666	4	-	-	1	both	13388
contig_13389	25265	4	-	-	1	none	13389
contig_13396	129516	4	-	-	1	none	-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,-6091,537,-4953,9795,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,11124,13110,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,12132,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,3211,13396,-13302,-13302,-13302,-13302,-13302
contig_13402	65975	3	-	-	1	left	13402
contig_13404	74825	4	-	-	1	none	13404,-1810,-1810,-1810,-1810,-1810
contig_13406	65846	4	-	-	1	right	13406
contig_13411	3798	3	-	-	1	both	13411
contig_13412	83135	3	-	-	1	left	13412,-13517,13491,-13517,-13517,-13517,-13517,-13517,-13517
contig_13414	60422	4	-	-	1	none	13414,10034,10034,13474
contig_13415	39745	3	-	-	1	left	13415,-11169,-13517
contig_13416	53460	4	-	-	1	none	13416,-13654,-13517,-9791,-13517,-13517
contig_13418	23267	3	-	-	1	none	13418
contig_13419	14268	3	-	-	1	left	13419
contig_13420	32040	4	-	-	1	right	6688,13310,13310,13310,13310,13310,13310,13420
contig_13421	100917	5	-	-	1	both	13421
contig_13423	8945	3	-	-	1	none	-13264,13423,9425,9425,9425
contig_13426	16204	7	-	-	1	none	10937,13426
contig_13427	52466	4	-	-	1	none	13427
contig_13436	33284	5	-	-	1	right	13436
contig_13443	38505	5	-	-	1	none	13443
contig_13445	11503	4	-	-	1	none	13445,-1810,-1810,-1810,-1810,-1810
contig_13446	107735	5	-	-	1	none	13517,13517,13517,13517,13517,13517,13446
contig_13448	7697	4	-	-	1	both	13448
contig_13449	20665	3	-	-	1	none	-3988,13449,13070
contig_13452	58656	4	-	-	1	left	13452,5116
contig_13463	9092	3	-	-	1	both	13463
contig_13468	70948	3	-	-	1	right	-8805,13468
contig_13469	10343	5	-	-	1	none	13469
contig_13478	36128	6	-	-	1	none	-12975,13505,-11307,13478,-3532
contig_13480	38066	3	-	-	1	none	-13062,13480
contig_13481	76678	6	-	-	1	right	13517,13517,13517,13517,192,192,2663,-9092,-8231,13517,13517,13517,13517,13517,13481,3975,-10655
contig_13482	125266	4	-	-	1	both	13482
contig_13483	36936	3	-	-	1	both	13877,13483,-12810,-13345,-9012,-9589
contig_13484	172198	6	-	-	1	both	13484
contig_13485	88908	5	-	-	1	left	13485
contig_13486	16203	4	-	-	1	right	13486
contig_13489	65405	5	-	-	1	both	13489
contig_13492	15644	3	-	-	1	left	13492
contig_13495	60215	3	-	-	1	both	13495
contig_13496	100845	3	-	-	1	none	13496,-6919
contig_13502	101770	4	-	-	1	both	13502
contig_13503	59539	3	-	-	1	right	13503,13065
contig_13506	45800	3	-	-	1	both	13506
contig_13508	63309	3	-	-	1	right	13508,-2157
contig_13509	100475	4	-	-	1	none	13455,13509
